ID,Name,DisplayName,Quality,Type,AttackType,apperence,url,des
13197,黑绸军斗士（3）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，有概率时目标定身1回合（定身：不能攻击）
13198,黑绸军斗士（4）,点穴,5,2,3,"2,1",skn1091,对敌人单体造成伤害，并使目标沉默2回合（沉默：不能释放怒气技能）
13199,蓝将军,石化之眼,5,2,3,"2,1",skn1049,眼睛发出石化光线，使目标动弹不得，对敌人直线造成伤害，并使目标定身1回合（定身：不能攻击）
13200,强盗拳手（2）,铁拳,5,2,1,"2,1",skn1033,对敌人单体造成伤害
13201,强盗喽啰（1）,飞刀,5,2,3,"2,1",skn1043,对敌人单体造成伤害
13202,强盗枪手（2）,冷枪,5,2,2,"2,1",skn1086,对敌人单体造成伤害
13203,强盗拳手（1）,铁拳,5,2,1,"2,1",skn1033,对敌人单体造成伤害
13204,瘦兔子团,密集扫射,5,2,2,"2,1",skn1057,密集的扫射，对敌人直线造成伤害，并增加自己10点怒气
13205,胖兔子团,疯狂扫射,5,2,2,"2,1",skn1057,疯狂的扫射，对敌人横排造成伤害，并增加自己10点怒气
13206,瘦兔子团,密集扫射,5,2,2,"2,1",skn1057,密集的扫射，对敌人直线造成伤害，并增加自己10点怒气
13207,武道会选手（辅助1）,回复咒文,5,2,4,"2,1",skn1107,全体队友血量增加（回复血量与攻击力相关）
13208,武道会选手（辅助2）,衰竭咒文,5,2,4,"2,1",skn1136,减少敌方全体怒气25点
13209,强盗控制,怒爆,5,2,3,"2,1",skn1111,对敌人单体造成伤害，并增加自己怒气30点
13210,雇佣打手（6）,横斩,5,2,2,"2,1",skn1035,对敌人横排造成伤害
13211,雇佣打手（5）,横斩,5,2,2,"2,1",skn1035,对敌人横排造成伤害
13212,胖流氓,乱打,5,2,1,"2,1",skn1053,没有套路的攻击，对敌人单体造成伤害
13213,雇佣打手（5）,横斩,5,2,2,"2,1",skn1035,对敌人横排造成伤害
13214,强盗拳手（1）,铁拳,5,2,1,"2,1",skn1033,对敌人单体造成伤害
13215,雇佣打手（6）,横斩,5,2,2,"2,1",skn1035,对敌人横排造成伤害
13216,瘦流氓,乱打,5,2,1,"2,1",skn1053,没有套路的攻击，对敌人单体造成伤害
13217,强盗控制,怒爆,5,2,3,"2,1",skn1111,对敌人单体造成伤害，并增加自己怒气30点
13218,强盗控制2,怒爆,5,2,3,"2,1",skn1111,对敌人单体造成伤害，全体队友怒气增加20点
13219,警察（1）,制衡,5,2,1,"2,1",skn1073,对敌人单体造成伤害
13220,警察（2）,制衡,5,2,1,"2,1",skn1073,对敌人单体造成伤害
13221,警察（4）,精确射击,5,2,2,"2,1",skn1077,对敌人单体造成伤害
13222,警察（5）,麻醉弹,5,2,3,"2,1",skn1075,对敌人单体造成伤害，有概率减少目标50%攻击，持续1回合
13223,警察（6）,麻醉弹,5,2,3,"2,1",skn1075,对敌人单体造成伤害，减少目标50点怒气
13224,武道会选手（格斗1）,连环踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13225,武道会选手（格斗2）,连环踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13226,武道会选手（格斗3）,连环重脚,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13227,武道会选手（气功1）,震震拳,5,2,2,"2,1",skn1005,对敌人全体造成伤害
13228,武道会选手（辅助1）,回复咒文,5,2,4,"2,1",skn1107,全体队友血量增加（回复血量与攻击力相关）
13229,壮汉,碎骨,5,2,1,"2,1",skn1085,猛力攻击敌人，对敌人单体造成伤害，并眩晕1回合（眩晕：不能攻击）
13230,武道会选手（格斗3）,连环重脚,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13231,武道会选手（格斗1）,连环踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13232,武道会选手（格斗2）,连环踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13233,武道会选手（控制1）,迷舞,5,2,3,"2,1",skn1133,对敌人单体造成伤害，使目标眩晕1回合（眩晕：不能攻击）
13234,武道会选手（气功1）,震震拳,5,2,2,"2,1",skn1005,对敌人全体造成伤害
13235,武道会选手（气功2）,震震拳,5,2,2,"2,1",skn1005,对敌人全体造成伤害
13236,武道会选手（辅助1）,回复咒文,5,2,4,"2,1",skn1107,全体队友血量增加（回复血量与攻击力相关）
13237,多林寺二师兄,狮吼功,5,2,3,"2,1",skn1080,失传的狮子吼，对敌人全体造成伤害
13238,武道会选手（辅助2）,衰竭咒文,5,2,4,"2,1",skn1136,减少敌方全体怒气25点
13239,多林寺大师兄,回旋踢,5,2,1,"2,1",skn1084,帅气的回旋踢，对敌人横排造成伤害，并增加自己攻击15%攻击，持续2回合
13240,武道会选手（气功1）,震震拳,5,2,2,"2,1",skn1005,对敌人全体造成伤害
13241,武道会选手（控制1）,迷舞,5,2,3,"2,1",skn1133,对敌人单体造成伤害，使目标眩晕1回合（眩晕：不能攻击）
13242,武道会选手（气功3）,刀锋气,5,2,2,"2,1",skn1005,对敌人横排造成伤害
13243,武道会选手（格斗1）,连环踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13244,武道会选手（格斗3）,连环重脚,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13245,武道会选手（控制2）,曼舞,5,2,3,"2,1",skn1133,对敌人单体造成伤害，减少目标100点怒气
13246,拳法家,狮牙拳,5,2,1,"2,1",skn1081,拳法家独门绝学，对敌人单体造成大量伤害
13247,武道会选手（控制2）,曼舞,5,2,3,"2,1",skn1133,对敌人单体造成伤害，减少目标100点怒气
13248,武道会选手（气功1）,震震拳,5,2,2,"2,1",skn1005,对敌人全体造成伤害
13249,武道会选手（气功2）,震震拳,5,2,2,"2,1",skn1005,对敌人全体造成伤害
13250,武道会选手（辅助2）,衰竭咒文,5,2,4,"2,1",skn1136,减少敌方全体怒气25点
13251,武道会选手（控制1）,迷舞,5,2,3,"2,1",skn1133,对敌人单体造成伤害，使目标眩晕1回合（眩晕：不能攻击）
13252,武道会选手（格斗1）,连环踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13253,武道会选手（格斗3）,连环重脚,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13254,熊男,飞扑,5,2,2,"2,1",skn1081,失去理智的飞扑向敌人攻击，对敌人单体造成大量伤害
13255,武道会选手（格斗2）,连环踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13256,武道会选手（气功1）,震震拳,5,2,2,"2,1",skn1005,对敌人全体造成伤害
13257,武道会选手（控制1）,迷舞,5,2,3,"2,1",skn1133,对敌人单体造成伤害，使目标眩晕1回合（眩晕：不能攻击）
13258,武道会选手（辅助2）,衰竭咒文,5,2,4,"2,1",skn1136,减少敌方全体怒气25点
13259,武道会选手（气功3）,刀锋气,5,2,2,"2,1",skn1005,对敌人横排造成伤害
13260,巴克特里安,毒雾,5,2,3,"2,1",skn1067,散发恶臭和毒雾，对敌人全体造成伤害，并使目标中毒3回合（中毒：每回合损失当前血量10%）
13261,武道会选手（格斗3）,连环重脚,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13262,武道会选手（格斗4）,连环重脚,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13263,武道会选手（控制2）,曼舞,5,2,3,"2,1",skn1133,对敌人单体造成伤害，减少目标100点怒气
13264,武道会选手（格斗1）,连环踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13265,那木,天空十字拳,5,2,1,"2,1",skn1140,从天而降，双手交叉下压的拳法，对敌人单体造成大量伤害
13266,武道会选手（辅助1）,回复咒文,5,2,4,"2,1",skn1107,全体队友血量增加（回复血量与攻击力相关）
13267,基朗,魔力香口胶,5,2,3,"2,1",skn1142,魔力圈圈，对敌人单体造成伤害，并束缚目标1回合（束缚：不能攻击）
13268,武道会选手（气功3）,刀锋气,5,2,2,"2,1",skn1005,对敌人横排造成伤害
13269,武道会选手（辅助1）,回复咒文,5,2,4,"2,1",skn1107,全体队友血量增加（回复血量与攻击力相关）
13270,武道会选手（气功1）,震震拳,5,2,2,"2,1",skn1005,对敌人全体造成伤害
13271,武道会选手（格斗3）,连环重脚,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13272,兰芳,意乱情迷,5,2,3,"2,1",skn1143,全体队友怒气增加35点
13273,小林（2）,头槌,5,2,1,"2,1",skn1108,飞身头槌，对敌人单体造成大量伤害
13274,武道会选手（气功4）,刀锋气,5,2,2,"2,1",skn1005,对敌人横排造成伤害
13275,武道会选手（控制1）,迷舞,5,2,3,"2,1",skn1133,对敌人单体造成伤害，使目标眩晕1回合（眩晕：不能攻击）
13276,武道会选手（格斗1）,连环踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13277,乐平（2）,狼牙风风拳,5,2,2,"2,1",skn1045,乐平的绝招，对敌人单体造成大量伤害
13278,普尔（2）,进阶骚扰,5,2,3,"2,1",skn1047,变身骚扰敌人，对敌人单体造成伤害，并减少100点怒气
13279,武道会选手（控制2）,曼舞,5,2,3,"2,1",skn1133,对敌人单体造成伤害，减少目标100点怒气
13280,武道会选手（气功2）,震震拳,5,2,2,"2,1",skn1005,对敌人全体造成伤害
13281,武道会选手（格斗2）,连环踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13282,孙悟空（2）,龟波气功,5,2,2,"2,1",skn1025,龟派招牌的龟波气功，对敌人全体造成伤害，并有概率额外造成目标血量10%的伤害
13283,乌龙（2）,进阶恐吓,5,2,3,"2,1",skn1041,变身恐吓敌人，对敌人全体造成伤害，并减少目标怒气25点
13284,武道会选手（控制2）,曼舞,5,2,3,"2,1",skn1133,对敌人单体造成伤害，减少目标100点怒气
13285,秦龙（2）,万国惊天掌,5,2,2,"2,1",skn1010,秦龙自创的掌法，爆发巨大能量对敌人全体造成伤害，并有概率额外造成目标血量30%伤害
13286,武道会选手（格斗1）,连环踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13287,巨猿（2）,震地击,5,2,1,"2,1",skn1071,地震一般的攻击，对敌人全体造成伤害，并有概率额外造成目标血量30%伤害
13288,黑绸军驻地士兵（气功2）,连射,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13289,黑绸军驻地士兵（气功1）,连射,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13290,黑绸军驻地士兵（控制1）,气掌,5,2,1,"2,1",skn1059,对敌人单体造成伤害，并减少目标65%攻击力，持续1回合
13291,黑绸军驻地士兵（格斗1）,重拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13292,黑绸军驻地医师（辅助1）,怒气压制,5,2,4,"2,1",skn1119,减少敌方全体怒气25点
13293,黑绸军驻地士兵（格斗2）,重拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13294,黑绸军驻地士兵（格斗1）,重拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13295,黑绸军驻地医师（辅助1）,怒气压制,5,2,4,"2,1",skn1119,减少敌方全体怒气25点
13296,黑绸军驻地士兵（控制2）,怒掌,5,2,1,"2,1",skn1059,对敌人单体造成伤害，并使敌人眩晕1回合（眩晕：不能攻击）
13297,黑绸军驻地士兵（气功1）,连射,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13298,黑绸军驻地士兵（气功1）,连射,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13299,黑绸军驻地士兵（格斗1）,重拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13300,黑绸军驻地士兵（格斗2）,重拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13301,黑绸军驻地士兵（控制1）,气掌,5,2,1,"2,1",skn1059,对敌人单体造成伤害，并减少目标65%攻击力，持续1回合
13302,黑绸军驻地医师（辅助1）,怒气压制,5,2,4,"2,1",skn1119,减少敌方全体怒气25点
13303,黑绸军驻地士兵（气功2）,连射,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13304,银大佐,力量之拳,5,2,1,"2,1",skn1089,激发全部力道的一圈，对敌人直线造成伤害，并减少目标10点怒气
13305,黑绸军总部医师（辅助2）,回血,5,2,3,"2,1",skn1119,全体队友血量增加（回复血量与攻击力相关）
13306,黑绸军驻地士兵（气功2）,连射,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13307,黑绸军驻地士兵（格斗1）,重拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13308,黑绸军驻地士兵（控制1）,气掌,5,2,1,"2,1",skn1059,对敌人单体造成伤害，并减少目标65%攻击力，持续1回合
13309,黑绸军驻地士兵（控制2）,怒掌,5,2,1,"2,1",skn1059,对敌人单体造成伤害，并使敌人眩晕1回合（眩晕：不能攻击）
13310,黑绸军驻地士兵（气功3）,怒射,5,2,2,"2,1",skn1087,对敌人直线造成伤害
13311,黑绸军驻地医师（辅助1）,怒气压制,5,2,4,"2,1",skn1119,减少敌方全体怒气25点
13312,铁军曹,火箭弹,5,2,2,"2,1",skn1062,火箭导弹爆炸，对敌人全体造成大量伤害
13313,黑绸军驻地士兵（控制1）,气掌,5,2,1,"2,1",skn1059,对敌人单体造成伤害，并减少目标65%攻击力，持续1回合
13314,黑绸军驻地士兵（格斗1）,重拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13315,黑绸军驻地士兵（格斗2）,重拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13316,黑绸军驻地士兵（气功1）,连射,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13317,黑绸军驻地士兵（控制2）,怒掌,5,2,1,"2,1",skn1059,对敌人单体造成伤害，并使敌人眩晕1回合（眩晕：不能攻击）
13318,黑绸军驻地士兵（气功2）,连射,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13319,黑绸军驻地士兵（格斗3）,重拳,5,2,1,"2,1",skn1089,对敌人横排造成伤害
13320,黑绸军驻地医师（辅助2）,回血,5,2,4,"2,1",skn1119,全体队友血量增加（回复血量与攻击力相关）
13321,紫曹长,忍斩,5,2,3,"2,1",skn1066,忍者斩击，对敌人单体造成伤害，减少目标50点怒气
13322,黑绸军驻地士兵（格斗2）,重拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13323,黑绸军驻地士兵（控制1）,气掌,5,2,1,"2,1",skn1059,对敌人单体造成伤害，并减少目标65%攻击力，持续1回合
13324,黑绸军驻地士兵（气功1）,连射,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13325,黑绸军驻地士兵（控制2）,怒掌,5,2,1,"2,1",skn1059,对敌人单体造成伤害，并使敌人眩晕1回合（眩晕：不能攻击）
13326,黑绸军驻地士兵（格斗1）,重拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13327,人造人8号,振奋,5,2,2,"2,1",skn1111,对敌人单体造成伤害，并使自己振奋，1回合内减少受到伤害的100%（最少受到1点伤害）
13328,黑绸军驻地医师（辅助1）,怒气压制,5,2,4,"2,1",skn1119,减少敌方全体怒气25点
13329,布幽,电击,5,2,2,"2,1",skn1010,释放高能电击敌人，对敌人全体造成伤害
13330,黑绸军驻地医师（辅助2）,回血,5,2,4,"2,1",skn1119,全体队友血量增加（回复血量与攻击力相关）
13331,白将军,振荡射击,5,2,1,"2,1",skn1074,振荡弹射击，对敌人单体造成伤害，有概率使目标眩晕1回合（眩晕：不能攻击）
13332,黑绸军驻地士兵（格斗1）,重拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13333,黑绸军驻地士兵（格斗2）,重拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13334,黑绸军驻地士兵（气功2）,连射,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13335,黑绸军驻地士兵（气功1）,连射,5,2,2,"2,1",skn1087,对敌人横排造成伤害
13336,黑绸军驻地士兵（控制1）,气掌,5,2,1,"2,1",skn1059,对敌人单体造成伤害，并减少目标65%攻击力，持续1回合
13337,黑绸军驻地士兵（控制1）,气掌,5,2,1,"2,1",skn1059,对敌人单体造成伤害，并减少目标65%攻击力，持续1回合
13338,黑绸军驻地士兵（格斗1）,重拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13339,黄上校,扫射,5,2,2,"2,1",skn1087,持枪扫射，对敌方全体造成伤害
13340,圣地守卫（气功2）,剑拔弩张,5,2,2,"2,1",skn1139,对敌人单体造成伤害
13341,圣地守卫（控制1）,怒气压制,5,2,3,"2,1",skn1119,对敌人单体造成伤害，使目标眩晕1回合（眩晕：不能攻击）
13342,圣地守卫（气功1）,剑拔弩张,5,2,2,"2,1",skn1139,对敌人单体造成伤害
13343,黑绸军总部士官（格斗2）,蓄气拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13344,黑绸军总部士官（格斗1）,蓄气拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13345,黑绸军总部士官（控制4）,气掌,5,2,3,"2,1",skn1091,对敌人单体造成伤害，减少目标怒气100点
13346,波拉,重刺,5,2,2,"2,1",skn1117,猛力的重刺，对敌人单体造成大量伤害
13347,黑绸军总部士官（格斗4）,连攻,5,2,1,"2,1",skn1089,对敌人单体造成伤害
13348,黑绸军总部医师（辅助1）,怒气压制,5,2,4,"2,1",skn1119,敌方全体怒气减少25点
13349,黑绸军总部士官（气功2）,精准连射,5,2,2,"2,1",skn1087,对敌人单体造成伤害
13350,黑绸军总部士官（格斗3）,连攻,5,2,1,"2,1",skn1089,对敌人单体造成伤害
13351,黑绸军总部士官（控制1）,气掌,5,2,3,"2,1",skn1059,对敌人单体造成伤害，减少目标50点怒气
13352,黑绸军总部士官（控制3）,气掌,5,2,3,"2,1",skn1091,对敌人单体造成伤害，使目标眩晕1回合（眩晕：不能攻击）
13353,黑绸军总部士官（气功1）,精准连射,5,2,2,"2,1",skn1087,对敌人单体造成伤害
13354,桃白白,洞洞波,5,2,2,"2,1",skn1116,强力气功波，对敌方直线造成大量伤害
13355,黑绸军总部士官（格斗1）,蓄气拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13356,黑绸军总部医师（辅助2）,回血,5,2,3,"2,1",skn1119,全体队友血量增加（回复血量与攻击力相关）
13357,黑绸军总部士官（气功2）,精准连射,5,2,2,"2,1",skn1087,对敌人单体造成伤害
13358,黑绸军总部医师（辅助3）,怒气压制,5,2,4,"2,1",skn1119,敌方全体怒气减少25点
13359,黑绸军总部士官（控制1）,气掌,5,2,3,"2,1",skn1059,对敌人单体造成伤害，减少目标50点怒气
13360,黑绸军总部士官（气功1）,精准连射,5,2,2,"2,1",skn1087,对敌人单体造成伤害
13361,加林仙人,超圣水,5,2,4,"2,1",skn1130,超圣水回复全体队友血量（回复血量与攻击力相关）
13362,黑绸军总部士官（控制3）,气掌,5,2,3,"2,1",skn1091,对敌人单体造成伤害，使目标眩晕1回合（眩晕：不能攻击）
13363,黑绸军总部士官（格斗2）,蓄气拳,5,2,1,"2,1",skn1089,对敌人直线造成伤害
13364,黄上校,扫射,5,2,2,"2,1",skn1087,持枪扫射，对敌方全体造成伤害
13365,蓝将军,石化之眼,5,2,3,"2,1",skn1049,眼睛发出石化光线，使目标动弹不得，对敌人直线造成伤害，并使目标定身1回合（定身：不能攻击）
13366,黑绸军总部士官（格斗4）,连攻,5,2,1,"2,1",skn1089,对敌人单体造成伤害
13367,黑绸军总部士官（控制1）,气掌,5,2,3,"2,1",skn1059,对敌人单体造成伤害，减少目标50点怒气
13368,黑绸军总部士官（格斗4）,连攻,5,2,1,"2,1",skn1089,对敌人单体造成伤害
13369,白将军,振荡射击,5,2,1,"2,1",skn1074,振荡弹射击，对敌人单体造成伤害，有概率使目标眩晕1回合（眩晕：不能攻击）
13370,黑绸军总部医师（辅助3）,怒气压制,5,2,4,"2,1",skn1119,敌方全体怒气减少25点
13371,黑绸军总部士官（气功1）,精准连射,5,2,2,"2,1",skn1087,对敌人单体造成伤害
13372,黑绸军总部医师（辅助4）,回血,5,2,3,"2,1",skn1119,全体队友血量增加（回复血量与攻击力相关）
13373,黑绸军驻地士兵（气功4）,怒射,5,2,2,"2,1",skn1087,对敌人直线造成伤害
13374,黑绸军总部士官（控制4）,气掌,5,2,3,"2,1",skn1091,对敌人单体造成伤害，减少目标怒气100点
13375,黑绸军总部士官（控制4）,气掌,5,2,3,"2,1",skn1091,对敌人单体造成伤害，减少目标怒气100点
13376,黑绸军总部士官（气功2）,精准连射,5,2,2,"2,1",skn1087,对敌人单体造成伤害
13377,黑绸军总部士官（气功1）,精准连射,5,2,2,"2,1",skn1087,对敌人单体造成伤害
13378,黑绸军总部医师（辅助3）,怒气压制,5,2,4,"2,1",skn1119,敌方全体怒气减少25点
13379,黑绸军总部士官（格斗4）,连攻,5,2,1,"2,1",skn1089,对敌人单体造成伤害
13380,黄上校,扫射,5,2,2,"2,1",skn1087,持枪扫射，对敌方全体造成伤害
13381,蓝将军,石化之眼,5,2,3,"2,1",skn1049,眼睛发出石化光线，使目标动弹不得，对敌人直线造成伤害，并使目标定身1回合（定身：不能攻击）
13382,黑绸军总部医师（辅助4）,回血,5,2,3,"2,1",skn1119,全体队友血量增加（回复血量与攻击力相关）
13383,青副官,射击,5,2,1,"2,1",skn1074,射击攻击，对敌人单体造成伤害
13384,白将军,振荡射击,5,2,1,"2,1",skn1074,振荡弹射击，对敌人单体造成伤害，有概率使目标眩晕1回合（眩晕：不能攻击）
13385,黑绸军总部士官（控制3）,气掌,5,2,3,"2,1",skn1091,对敌人单体造成伤害，使目标眩晕1回合（眩晕：不能攻击）
13386,机械青副官,轰炸,5,2,2,"2,1",skn1062,猛烈的轰炸，对敌人全体造成大量伤害
13387,桃白白,洞洞波,5,2,2,"2,1",skn1116,强力气功波，对敌方直线造成大量伤害
13388,黑绸军总部士官（气功1）,精准连射,5,2,2,"2,1",skn1087,对敌人单体造成伤害
13389,擂台挑战者（控制2）,守护,5,2,4,"2,1",skn1115,对敌人单体造成伤害，全体队友获得守护，持续2回合（守护：受到伤害减少20%）
13390,擂台挑战者（辅助1）,回复咒文,5,2,4,"2,1",skn1112,全体队友血量增加（回复血量与攻击力相关）
13391,擂台挑战者（格斗1）,重踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13392,擂台挑战者（控制1）,潜力激活,5,2,4,"2,1",skn1115,对敌人单体造成伤害，全体队友攻击力增加30%，持续2回合
13393,擂台挑战者(气功2),大气功,5,2,1,"2,1",skn1123,对敌人单体造成伤害
13394,擂台挑战者(气功1),大气功,5,2,1,"2,1",skn1123,对敌人单体造成伤害
13395,擂台挑战者（格斗2）,重踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13396,擂台挑战者(气功2),大气功,5,2,1,"2,1",skn1123,对敌人单体造成伤害
13397,擂台挑战者（辅助1）,回复咒文,5,2,4,"2,1",skn1112,全体队友血量增加（回复血量与攻击力相关）
13398,蝙蝠人,蝙蝠闪,5,2,1,"2,1",skn1125,变身蝙蝠攻击，对敌人单体造成伤害
13399,擂台挑战者（控制1）,潜力激活,5,2,4,"2,1",skn1115,对敌人单体造成伤害，全体队友攻击力增加30%，持续2回合
13400,擂台挑战者（格斗1）,重踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13401,擂台挑战者(气功1),大气功,5,2,1,"2,1",skn1123,对敌人单体造成伤害
13402,擂台挑战者（格斗2）,重踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13403,透明人,铁头,5,2,1,"2,1",skn1108,对敌人单体造成伤害
13404,擂台挑战者（控制2）,守护,5,2,4,"2,1",skn1115,对敌人单体造成伤害，全体队友获得守护，持续2回合（守护：受到伤害减少20%）
13405,擂台挑战者（控制1）,潜力激活,5,2,4,"2,1",skn1115,对敌人单体造成伤害，全体队友攻击力增加30%，持续2回合
13406,擂台挑战者（辅助1）,回复咒文,5,2,4,"2,1",skn1112,全体队友血量增加（回复血量与攻击力相关）
13407,擂台挑战者（格斗1）,重踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13408,擂台挑战者(气功1),大气功,5,2,1,"2,1",skn1123,对敌人单体造成伤害
13409,擂台挑战者（格斗2）,重踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13410,擂台挑战者(气功2),大气功,5,2,1,"2,1",skn1123,对敌人单体造成伤害
13411,木乃伊,尸毒,5,2,3,"2,1",skn1069,释放尸毒，对敌人横排造成伤害，并使敌人中毒3回合（中毒：每回合损失当前血量10%）
13412,擂台挑战者(气功3),大气功,5,2,1,"2,1",skn1005,对敌人单体造成伤害
13413,地狱使者,恶魔光线,5,2,3,"2,1",skn1127,发射恶魔光线，对敌人单体造成伤害，并使敌人沉默2回合（沉默：不能使用怒气技能）
13414,擂台挑战者（控制1）,潜力激活,5,2,4,"2,1",skn1115,对敌人单体造成伤害，全体队友攻击力增加30%，持续2回合
13415,擂台挑战者（格斗1）,重踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13416,擂台挑战者（辅助2）,衰竭咒文,5,2,4,"2,1",skn1115,敌方全体怒气减少25点
13417,擂台挑战者（控制2）,守护,5,2,4,"2,1",skn1115,对敌人单体造成伤害，全体队友获得守护，持续2回合（守护：受到伤害减少20%）
13418,擂台挑战者(气功4),大气功,5,2,1,"2,1",skn1005,对敌人单体造成伤害
13419,擂台挑战者（格斗4）,连踢,5,2,1,"2,1",skn1084,对敌人单体造成伤害
13420,擂台挑战者(气功3),大气功,5,2,1,"2,1",skn1005,对敌人单体造成伤害
13421,老孙悟饭,龟波气功,5,2,2,"2,1",skn1025,龟派招牌的龟波气功，对敌人全体造成大量伤害
13422,擂台挑战者(气功1),大气功,5,2,1,"2,1",skn1123,对敌人单体造成伤害
13423,擂台挑战者（辅助1）,回复咒文,5,2,4,"2,1",skn1112,全体队友血量增加（回复血量与攻击力相关）
13424,擂台挑战者(气功3),大气功,5,2,1,"2,1",skn1005,对敌人单体造成伤害
13425,乐平（3）,狼牙风风拳,5,2,1,"2,1",skn1045,乐平的绝招，对敌人单体造成大量伤害
13426,小林（3）,铁头槌,5,2,1,"2,1",skn1108,飞身头槌，对敌人单体造成大量伤害
13427,孙悟空（3）,超级龟波气功,5,2,2,"2,1",skn1025,龟波气功升级版，对敌人全体造成大量伤害
13428,乌龙（3）,变身恐吓,5,2,3,"2,1",skn1041,变身恐吓敌人，敌方全体怒气减少25点
13429,普尔（3）,随机应变,5,2,4,"2,1",skn1124,支援队友，全体队友血量增加（回复血量与攻击力相关）
13430,机械常胜,双机械手,5,2,1,"2,1",skn1061,对敌人单体目标造成伤害
13431,机械索巴,活焰喷射,5,2,2,"2,1",skn1128,对敌人单体目标造成伤害
13432,合体机器人,导弹,5,2,1,"2,1",skn1062,发射导弹，对敌人全体造成伤害
13433,武道会拳法家(2),重连踢,5,2,1,"2,1",skn1102,对敌人单体造成伤害
13434,武道会控制师(1),振奋欢舞,5,2,3,"2,1",skn1133,对敌人全体造成伤害，全体队友攻击力增加30%，持续2回合
13435,武道会拳法家(1),重连踢,5,2,1,"2,1",skn1102,对敌人单体造成伤害
13436,武道会气功师(1),气功球,5,2,2,"2,1",skn1085,对敌人单体造成伤害
13437,莫西干头男,回旋踢,5,2,1,"2,1",skn1103,转身回旋踢，对敌人单体造成伤害
13438,武道会气功师(2),气功球,5,2,2,"2,1",skn1085,对敌人单体造成伤害
13439,壮汉(67),全力一击,5,2,3,"2,1",skn1071,使出全力的一击，对敌人单体造成伤害，并使敌人眩晕1回合（眩晕：不能攻击）
13440,武道会巫师(1),怒气恢复,5,2,4,"2,1",skn1111,全体队友怒气增加35点
13441,武道会气功师(2),气功球,5,2,2,"2,1",skn1085,对敌人单体造成伤害
13442,武道会气功师(1),气功球,5,2,2,"2,1",skn1085,对敌人单体造成伤害
13443,武道会巫师(1),怒气恢复,5,2,4,"2,1",skn1111,全体队友怒气增加35点
13444,武道会控制师(1),振奋欢舞,5,2,3,"2,1",skn1133,对敌人全体造成伤害，全体队友攻击力增加30%，持续2回合
13445,武道会拳法家(2),重连踢,5,2,1,"2,1",skn1102,对敌人单体造成伤害
